IBGE;MUNIC;UF;REG;CAPITAL;AMZ;IBRAM;IPS24;NHB;FBE;OP;NHB1;NHB2;NHB3;NHB4;FBE1;FBE2;FBE3;FBE4;OP1;OP2;OP3;OP4;VABAG;VABIND;VABSER;VABADM;VABTOT;PIB;PIBPC;ARRECADA;POBE23;POB23
1600550;Pracuúba;AP;NO;0;1;0;43,5;47,42;49,32;33,74;86,23;21,13;54,48;27,85;46,28;40,14;54,35;56,53;29,94;17,64;78,48;8,92;18978,17;1758,44;6833,08;55665,58;83235,27;84588,51;15752,05;1881116,39;3749;91
1600600;Santana;AP;NO;0;1;0;56,94;59,21;67,14;44,48;68,98;47,94;78,9;41,02;65,49;72,41;58,53;72,11;52,72;41,53;63,86;19,79;19031,16;217404,55;847524,59;1223591,75;2307552,05;2512716,77;20132,66;191966193,6;62151;5963
1600709;Tartarugalzinho;AP;NO;0;1;0;48,07;54,14;51,03;39,02;76,66;23,3;67,54;49,08;51,54;36,42;60,69;55,46;31,17;22,93;81,21;20,77;44487,24;5555,78;27458,47;179725,16;257226,65;261937,98;14378,77;3510398,6;8410;1167
1600808;Vitória do Jari;AP;NO;0;1;1;55,85;68,12;56,96;42,46;71,18;45,05;83,91;72,34;62,3;48,79;63,94;52,79;40,63;25,08;68,38;35,77;6368,67;15955,72;33398,97;171915,78;227639,14;236925,27;14296,72;3570136,96;9316;168
1700251;Abreulândia;TO;NO;0;1;0;54,79;72,13;53,9;38,33;76,88;47,81;86,38;77,45;73,05;49,62;62,97;29,96;19,81;29,17;83,6;20,74;74730,02;2743,12;9664,57;23144,71;110282,42;112134,76;42979,98;3807799,92;365;242
1700301;Aguiarnópolis;TO;NO;0;1;0;57,09;71,49;61,53;38,26;73,35;71,62;82,04;58,96;74,75;59,41;54,28;57,67;28,81;27,41;76,54;20,3;17292,13;21956,21;45844,36;51230,85;136323,56;165479,83;23475,65;7689014,57;1215;569
1700350;Aliança do Tocantins;TO;NO;0;1;0;55,14;72,55;60,17;32,69;62,95;66,71;92,32;68,21;77;63,93;48,84;50,92;26,37;39,57;40,89;23,92;472908,83;6296,06;72123,27;43472,9;594801,06;616571,34;116268,4;8473749,27;1909;343
1700400;Almas;TO;NO;0;1;1;54,47;66,61;54,52;42,27;73,97;73,87;77,13;41,46;71,24;61,87;46,82;38,17;29,94;35,39;77,69;26,08;183498,05;6912,18;24691,48;51962,89;267064,6;273740,58;39643,82;12122054,25;2647;751
1700707;Alvorada;TO;NO;0;1;0;57,2;76,49;63,65;31,46;69,36;85,02;94,47;57,1;74,26;62,79;57,55;60;33,34;36,43;33,71;22,38;152194,5;42885,21;146123,31;65048,04;406251,06;474111,35;56569,78;24606480,75;2420;250
1701002;Ananás;TO;NO;0;1;0;58,29;76,55;60,59;37,73;65,95;83,63;81,23;75,37;71,99;58,4;59,12;52,87;17,87;37,61;68,56;26,9;42526,93;4488,13;34258,26;69557,59;150830,91;159769,35;16933,69;7332947,89;4143;850
1701051;Angico;TO;NO;0;1;0;56,86;72,28;61,27;37,03;69,72;58,18;79,96;81,24;74,28;58,26;56,5;56,03;25,31;26,3;68,01;28,49;10233,65;1661,38;6295,63;28757,98;46948,63;48276,16;13892,42;3194634,51;434;325
1701101;Aparecida do Rio Negro;TO;NO;0;1;0;59,31;77,2;61,4;39,33;78,19;81,33;79,91;69,37;74,59;58,33;57,16;55,54;19,84;36,02;76,23;25,23;161632,6;6607,72;38178,03;41229,37;247647,71;255912,27;52216,34;14366836,28;1592;291
1701309;Aragominas;TO;NO;0;1;0;50,78;65,82;54,03;32,48;75,03;49,99;77,99;60,27;69,18;40,13;58,7;48,12;25,44;20,09;64,85;19,53;43333,85;1784,09;8618,1;42907,95;96643,99;98441,13;17255,24;4029879,18;2256;386
1701903;Araguacema;TO;NO;0;1;0;52,41;68,1;57,5;31,62;68,43;65,64;77,01;61,33;69,35;49,07;70,79;40,81;19,87;34,22;56,14;16,26;148349,98;6923,33;24594,71;54962,67;234830,69;240245,61;33261,2;5055750,27;2164;665
1702000;Araguaçu;TO;NO;0;1;0;53,4;70,37;59,43;30,41;72,71;61,91;91,35;55,5;78,55;52,63;59,44;47,1;23,37;26,6;48,36;23,31;200286,22;8542,36;63019,7;64898,78;336747,07;349049,71;41464,68;18920320,93;1484;732
1702109;Araguaína;TO;NO;0;1;0;60,51;71,83;67,86;41,83;71,68;80,13;90,52;45,01;75,99;70,71;56,88;67,87;41,49;48,97;36,01;40,83;112274,37;521090,34;2540744,29;1341819,1;4515928,1;5239050,44;28129,89;677800427,6;13419;21104
1702158;Araguanã;TO;NO;0;1;0;55,19;71,92;58,29;35,35;55,53;77,85;87,58;66,74;66,8;63,28;50,08;52,98;28,53;20,1;74,1;18,66;39949,03;3244,88;10891,21;45416,86;99501,98;101857,8;17393,75;4494489,93;2387;226
1702208;Araguatins;TO;NO;0;1;0;54,15;64,58;60,56;37,29;64,16;52,53;79,53;62,08;74,01;55,87;61,48;50,9;35,39;35,25;51,55;26,98;97870,15;19065,13;137430,99;244204,02;498570,29;529290,18;14472,16;20315907,64;4705;7083
1702307;Arapoema;TO;NO;0;1;0;55,39;74,56;56,8;34,81;69,74;69,12;90,6;68,76;71,19;60,52;45,17;50,34;28,07;29,83;55,07;26,25;60824,28;170126,67;37391,76;48894,82;317237,52;324522,85;49244,74;8435533,5;1060;787
1702406;Arraias;TO;NO;0;1;1;55,04;66,25;59,81;39,05;61,92;60,76;69,44;72,87;74,55;55,68;68,42;40,6;26,16;43,15;52,73;34,15;82975,39;8817,72;44556,39;76998,69;213348,18;223309,85;21263,55;10540255,8;5089;567
1702554;Augustinópolis;TO;NO;0;1;0;52,09;60,39;60,92;34,97;66,88;78,38;86,04;10,26;70,68;60,85;50,2;61,95;30,7;33,15;48,22;27,79;27449,86;18659,23;103436,92;130908,59;280454,6;305118,47;16169,5;17757119,85;4764;1819
1702703;Aurora do Tocantins;TO;NO;0;1;0;59,18;69,75;62,91;44,87;64,9;73,31;83,99;56,82;73,35;61,25;58,21;58,82;26,07;42,73;96,8;13,88;19175,9;1854,51;7364,2;28400,37;56794,98;58806;15438,7;3164619,89;962;235
1702901;Axixá do Tocantins;TO;NO;0;1;0;56,09;68,02;57,62;42,63;61,87;69,99;75,35;64,87;60,92;58,79;49,43;61,34;19,81;33,6;80,91;36,19;21289,97;3740,44;28201,38;81195,37;134427,16;141091,97;14372,21;4314093,54;6851;550
1703008;Babaçulândia;TO;NO;0;1;0;52,19;59,85;54,42;42,31;70,57;58,79;77,53;32,53;68,35;44,08;52,03;53,21;43,82;33,86;72,43;19,12;57533,8;5336,05;16247,22;75748,67;154865,73;158741,48;14880,15;6144054,91;3805;353
1703057;Bandeirantes do Tocantins;TO;NO;0;1;1;55,03;73,25;57,32;34,51;71,87;82,67;88,4;50,07;67,82;47,42;63,84;50,23;15,04;26,37;62,97;33,66;52113,61;70648,09;19091,09;31291,41;173144,21;178653,5;49202,29;39446357,79;923;205
1703073;Barra do Ouro;TO;NO;0;1;0;52,69;70,17;51,98;35,91;69,14;65,26;71,06;75,23;70,35;50,11;32,86;54,6;21,79;24,17;79,53;18,17;60887,37;2691,42;11367,18;35875,69;110821,66;113260,02;24237,11;4235678,45;1925;492
1703107;Barrolândia;TO;NO;0;1;0;52,19;57,82;62,39;36,35;70,7;71,92;88,67;0;71,5;63,96;55,47;58,61;30,51;35,34;59;20,55;32502,31;5680,07;29419,65;44298,65;111900,68;122016,29;21523,42;6134734,17;1779;491
1703206;Bernardo Sayão;TO;NO;0;1;0;51,22;64,76;56,35;32,56;73,93;70,39;81,55;33,16;70,21;49,51;57,26;48,42;18,46;28,76;63,03;20,01;42800,45;3134,77;14185,33;36490,66;96611,2;102684,05;23132,25;7849175,02;1488;381
1703305;Bom Jesus do Tocantins;TO;NO;0;1;0;49,55;65,95;53,31;29,41;78,11;65,65;75,46;44,58;73,56;40,79;49,94;48,94;19,57;34,34;42,73;20,99;83369,17;3909,24;11814,44;38199,25;137292,09;139409,76;27228,47;3495285,89;2603;123
1703602;Brasilândia do Tocantins;TO;NO;0;1;0;61,13;77,28;59,45;46,67;75,63;68,13;89,33;76,04;73,88;56,16;55,7;52,05;33,35;30,65;89,86;32,83;13936,01;1408,23;28036,7;21094,83;64475,76;75634,4;34054,21;3294977,5;795;82
1703701;Brejinho de Nazaré;TO;NO;0;1;0;52,92;69,71;53,86;35,19;69,16;71,28;87,28;51,11;74,03;56,86;38;46,54;29,18;34,24;54,42;22,91;195158,48;5250,67;21840,16;44225,76;266475,07;272944,89;49268,03;8043258;1385;499
1703800;Buriti do Tocantins;TO;NO;0;1;0;55,36;75,83;49,42;40,82;70,31;77,5;82,64;72,88;67,84;22,26;57,21;50,38;24,22;34,31;90,03;14,72;44530,15;5812,14;22965,95;82369,56;155677,81;161641,17;13881,93;6470330,41;2866;445
1703826;Cachoeirinha;TO;NO;0;1;0;59,8;72,59;60,11;46,69;70,92;73,42;86,33;59,68;72,19;59,86;55,26;53,15;25,31;40,62;85,26;35,57;28901,2;1339,27;5962,68;21137,82;57340,97;58546,97;25532,91;2612591,48;938;93
1703842;Campos Lindos;TO;NO;0;1;0;51,17;65,75;52,38;35,37;66,41;60,22;72,23;64,16;62,91;45,49;56,05;45,08;23,47;22,9;85,11;10;706472,17;22034,56;161822,47;80671,25;971000,45;1004930,54;95662,12;14942169,06;3035;1103
1703867;Cariri do Tocantins;TO;NO;0;1;0;50,64;63,22;55,61;33,07;78,47;53,23;87,29;33,88;69,27;53,09;47,92;52,17;22,65;44,63;31,51;33,51;102970,95;84143,4;169030,86;43630,1;399775,3;517714,91;115073,33;13926336,53;693;288
1703883;Carmolândia;TO;NO;0;1;0;60,26;77,28;63,8;39,69;72,07;75,35;89,43;72,26;70,93;64;60,34;59,95;24,11;34,11;58,49;42,04;30368,2;1515,78;8687,68;26754,25;67325,91;69222,48;26350,39;2129149,45;856;293
1703891;Carrasco Bonito;TO;NO;0;1;0;53,3;71,32;53,33;35,24;66,49;86,14;82,04;50,63;72,68;54,24;41,41;44,98;25,11;21,77;66,34;27,76;9489,94;1682,44;5849,29;32512,97;49534,65;50561,1;12139,52;2651867,19;1548;304
1703909;Caseara;TO;NO;0;1;0;53,52;70,57;61,8;28,2;70,61;69,12;80,29;62,27;72,01;64,32;66,1;44,77;16,15;20,4;58,72;17,53;284573,84;8939,62;41881,23;44418,46;379813,16;389492,61;70637,03;8796538,72;3230;105
1704105;Centenário;TO;NO;0;1;0;45,87;53,29;53,39;30,91;72,13;58,91;67,47;14,66;70,34;55,58;50,57;37,08;43,17;29,07;34,87;16,54;30022,64;1229,85;6877,69;24713,61;62843,79;64556,88;21765,64;3436741,64;873;97
1704600;Chapada de Areia;TO;NO;0;1;0;55,67;71,81;56,56;38,66;70,18;49,37;83,72;83,96;70,88;47,7;56,6;51,05;15,17;31,59;77,63;30,26;19793,8;1208,37;3829,54;14173,2;39004,9;39823,9;28144,1;2246411,44;665;151
1705102;Chapada da Natividade;TO;NO;0;1;0;50,69;66,93;53,36;31,78;72,2;50,53;72,7;72,28;66,6;48,22;61,09;37,55;19,36;25,12;71,14;11,48;83513,11;18830,97;14541,7;28408,71;145294,48;148973,23;44736,71;2144432,22;1327;141
1705508;Colinas do Tocantins;TO;NO;0;1;0;60,87;77,56;65,44;39,6;63,5;92,05;95,57;59,12;72,61;67,26;53,38;68,51;33,35;41,89;50,09;33,06;92361,37;78659,65;333011,26;261774,73;765807;862138,74;23769,37;58761801,63;5185;4920
1705557;Combinado;TO;NO;0;1;0;60,68;79,23;65,17;37,65;67,63;73,5;95,04;80,76;74,88;61,07;54,76;69,96;28,64;24,02;79,31;18,61;11156,3;3497,46;19784,04;35697,8;70135,6;76524,5;15713,45;6277022,05;1711;360
1705607;Conceição do Tocantins;TO;NO;0;1;0;47,68;63,77;49,43;29,85;65,68;66,23;73,12;50,06;60,65;39,65;59,58;37,82;18,71;39,11;39,94;21,63;15022,77;1523,22;13973,65;32968,13;63487,76;67828,9;16665,58;6201023,27;1530;279
1706001;Couto Magalhães;TO;NO;0;1;0;55,16;69,08;53,62;42,77;71,04;65,8;78,34;61,14;67,29;42,67;57,34;47,2;31,49;42,03;80,01;17,54;87039,66;8370,81;46207,33;45297,68;186915,48;203473,02;35759,76;6893967,17;2055;557
1706100;Cristalândia;TO;NO;0;1;0;51,99;62,75;59,79;33,42;67,47;67,07;88,78;27,67;66,19;63,62;57,45;51,9;15,17;32,09;70,42;16;80890,51;8647,19;26305,22;54014,59;169857,5;177293,55;24393,72;11709293,66;2456;356
1706258;Crixás do Tocantins;TO;NO;0;1;0;53,59;64,7;55,43;40,64;74,72;58,97;82,03;43,1;70,88;53,49;48,68;48,64;24,51;38,11;62,03;37,92;47272,22;1744,24;8560,08;18737,37;76313,91;78644,71;44965,53;1498669,24;331;128
1706506;Darcinópolis;TO;NO;0;1;0;49,41;61,78;58,48;27,97;79,96;62,27;79,79;25,11;67,79;53,91;58,54;53,67;13,46;20,62;60,34;17,45;126582,12;6074,61;44821,64;46817,24;224295,61;241931,66;38709,07;15359965,98;2495;435
1707009;Dianópolis;TO;NO;0;1;0;55,25;65,98;63,6;36,18;67,23;74,66;85,6;36,43;70,36;61,35;57,57;65,11;40,22;35,94;35,51;33,04;237538,16;42750,69;167647,69;158081,14;606017,68;644829,49;28401,58;53781132,62;3949;2000
1707108;Divinópolis do Tocantins;TO;NO;0;1;0;50,24;58,68;57,71;34,32;65,99;53,84;88,33;26,54;74,42;50,79;59,99;45,66;19,81;29,58;56,14;31,77;134263,51;10505,85;37340,14;55830,15;237939,65;249235,17;35676,38;11487560,68;2406;441
1707207;Dois Irmãos do Tocantins;TO;NO;0;1;0;47,6;58,03;55,22;29,56;75,7;46,99;78,83;30,58;67,42;41,66;63,99;47,8;26,96;26,39;51,54;13,33;95409,81;21869,69;26718,28;49570,51;193568,29;216149,33;30133,74;6046535,38;2792;380
1707306;Dueré;TO;NO;0;1;0;55,93;71,49;52,23;44,07;76,76;57,71;84,9;66,61;70,75;54,24;54,85;29,09;26,37;39,33;83,31;27,25;130341,02;6426,63;22135,06;38690,21;197592,91;204764,51;43697,08;8590661;1676;251
1707405;Esperantina;TO;NO;0;1;0;50,34;61,86;53,45;35,7;64,71;59,3;72,44;51,01;63,31;59,77;41,96;48,76;30,7;19,12;70,54;22,43;18028,4;4789,66;14135,1;79000,18;115953,34;118724;10525,18;1707594,78;4717;560
1707553;Fátima;TO;NO;0;1;0;57,82;79,74;60,14;33,58;76,76;79,09;88,69;74,42;74,62;59,42;49,64;56,86;21,73;22,74;73,91;15,93;24583,08;3426,62;23418,27;29414,07;80842,05;89100,07;23300,23;6068755,31;813;440
1707652;Figueirópolis;TO;NO;0;1;0;58,97;79,36;61,22;36,34;77,06;80,47;91,59;68,31;69,49;62,63;60,49;52,27;24,51;38,99;66,66;15,21;123292,04;6808,74;68444,09;39021,25;237566,11;256752,18;49167,4;7051568,34;1260;415
1707702;Filadélfia;TO;NO;0;1;0;53,16;66,49;60,29;32,69;68,89;65,06;76,97;55,04;67,35;53,18;63,53;57,1;15,28;38,21;58,49;18,79;41003,66;4382,56;19268,92;61558,95;126214,09;129323,23;14543,77;4016363,67;3592;451
1708205;Formoso do Araguaia;TO;NO;0;1;0;46,52;58,85;52,77;27,95;70,61;56,54;80,78;27,47;70,88;59,7;49,39;31,11;18,98;23,23;53,69;15,89;1071674,3;41145,56;126615,07;138497,78;1377932,71;1414038,41;77025,73;42206338,41;5091;2082
1708254;Tabocão;TO;NO;0;1;0;53,66;64,51;59,72;36,76;60,42;73,51;90,19;33,93;75,93;55,42;59,83;47,69;30,73;31;50,02;35,29;54093,89;5847,47;101552,97;29674,52;191168,84;232897,5;89062,14;7356805,66;1744;234
1708304;Goianorte;TO;NO;0;1;0;47,42;58,45;52,39;31,42;66,64;44,76;75,52;46,87;65,44;46,6;46,92;50,6;24,99;25,91;57,74;17,03;90652,79;33541,42;24056,78;39185,09;187436,08;193502,3;37675,68;7682260,97;1297;889
1709005;Goiatins;TO;NO;0;1;0;49,1;59,62;53,73;33,94;66,63;66,99;50,87;54;63,6;48,82;61,62;40,88;30,39;20,54;69,99;14,82;95969,4;6680,53;26493,73;95335,67;224479,33;230924,17;17535,44;11847095,75;7100;969
1709302;Guaraí;TO;NO;0;1;0;57,44;73,15;65,66;33,51;68,43;78,95;92,72;52,49;75,02;67,56;65,5;54,57;41,55;33,21;30,8;28,5;146990,7;38559,68;410569,39;188012,44;784132,22;880402,9;33344,81;50764572,11;3093;2398
1709500;Gurupi;TO;NO;0;1;0;62,63;75,32;68,86;43,73;66,31;83,27;94,49;57,19;77,91;69,89;62,69;64,93;34,97;53,26;48,55;38,15;135884,02;207473,49;1239004,28;707306,78;2289668,56;2648420,39;29950,02;299345141,7;3896;9392
1709807;Ipueiras;TO;NO;0;1;0;53,44;71,75;55,66;32,91;73,56;71,3;84,32;57,82;73,27;48,09;58,05;43,23;29,18;29,88;40,72;31,87;20270,79;1535,94;4795,67;20277,95;46880,35;47771,52;22879,08;2570859,32;548;146
1710508;Itacajá;TO;NO;0;1;0;48,08;67,16;51,71;25,37;68,33;67,7;67,41;65,21;75,69;41,08;50,28;39,77;27,47;20,95;39,25;13,79;91064,25;3965,78;26479,6;57114,01;178623,64;186259,82;24931,04;7606590,01;3922;444
1710706;Itaguatins;TO;NO;0;1;0;54,15;70,91;55,84;35,69;67,96;63,76;69,25;82,67;67,78;42,17;61,58;51,85;21,67;23,53;77,11;20,46;22951,85;2905;9789,96;45035,84;80682,65;82610,66;14240,76;1274052,9;2106;702
1710904;Itapiratins;TO;NO;0;1;0;45,82;56,47;50,44;30,54;77,29;42,68;74,47;31,43;64,22;29,11;57,35;51,06;34,92;12,83;63,49;10,94;117488,88;3828,97;15556,2;31230,44;168104,49;171522,11;44971,71;4215747,96;1266;402
1711100;Itaporã do Tocantins;TO;NO;0;1;0;55,72;75,78;59,15;32,22;74,5;58,76;85,91;83,96;75,14;51,73;66,14;43,59;21,27;39,01;52,37;16,24;37273,63;1268,89;6744,02;21693,15;66979,7;69980,11;29013,31;3949225,08;571;186
1711506;Jaú do Tocantins;TO;NO;0;1;0;49,88;65,85;53,49;30,31;72,25;39,67;79,24;72,23;73,16;42,7;53,16;44,96;26,78;45,38;18,28;30,79;46737,13;2378,72;11778,42;32832,39;93726,66;97864,72;25054,97;3874751,04;1133;188
1711803;Juarina;TO;NO;0;1;0;56,92;72,17;59,06;39,53;69,14;59,2;83,35;76,99;71,48;59,74;56,68;48,35;25,38;34,42;79,13;19,21;15719,21;1025,56;6186,52;20046,64;42977,92;44394,94;20420,86;3624911,93;635;288
1711902;Lagoa da Confusão;TO;NO;0;1;0;44,42;55,47;52,15;25,63;73,95;59,89;66,66;21,4;62,26;57,01;62,63;26,72;24,48;24,93;30,05;23,06;507608,36;48546,41;259865,11;105985,02;922004,91;998445,28;71373,6;55634730,93;3539;999
1711951;Lagoa do Tocantins;TO;NO;0;1;0;48,93;59,02;60,45;27,31;72,42;68,56;71,22;23,87;70,4;59,46;57,95;53,98;17,98;26,68;44,12;20,47;42219,11;1449,94;8510,58;35171,41;87351,03;89428,78;20006,44;4006991,16;1357;409
1712009;Lajeado;TO;NO;0;1;0;60,29;67,34;62,88;50,66;71,89;63,27;85,49;48,72;73,84;58,31;56,35;63;35,61;44,8;80,03;42,21;4020,34;5146,01;14247,48;37290,71;60704,55;64404,78;20132,79;6828284,17;423;446
1712157;Lavandeira;TO;NO;0;1;0;57,12;65,04;61,9;44,4;61,4;61,57;83,87;53,34;77,99;59,8;61,18;48,64;26,07;34,69;89,43;27,43;14772,88;1063,48;3722,07;17535,53;37093,96;37869,67;19087,53;2291115,05;474;127
1712405;Lizarda;TO;NO;0;1;0;48,51;62,94;50,79;31,8;69,39;57,86;54,8;69,72;65,5;50,69;51,3;35,69;17,98;29,95;61,16;18,11;29042,13;1793,19;6446,63;27660,38;64942,32;66331,66;17797,6;5650704,98;1521;76
1712454;Luzinópolis;TO;NO;0;1;0;56,67;64,49;63,64;41,87;75,97;66,01;85,25;30,73;73,79;61,04;58,44;61,29;31,83;35,69;57,65;42,33;26177,29;1327,47;12742,32;26608,47;66855,55;71179,56;22243,61;3914253,1;1011;212
1712504;Marianópolis do Tocantins;TO;NO;0;1;0;49,02;61,92;53,54;31,6;69,94;51,4;79,52;46,83;67,29;43,06;61,86;41,96;23,53;19,93;49,97;32,96;159190,95;8165,17;32867,74;42584,56;242808,43;252330,72;47323,84;12439842,77;958;398
1712702;Mateiros;TO;NO;0;1;0;48,68;65,3;49,86;30,88;68,06;51,66;71,38;70,12;60,62;49,48;57,51;31,82;25,99;21,19;57,48;18,87;192768,3;6236,82;23042,97;26142,11;248190,2;252360,28;91006,23;9810374,65;711;281
1712801;Maurilândia do Tocantins;TO;NO;0;1;0;51,59;60,9;56,72;37,15;70,92;56,07;67,13;49,47;72,9;59,81;50,69;43,47;25,39;37,18;55,22;30,82;14512,87;1105,86;7220,61;31513,01;54352,34;55910,56;16112,55;3557107,72;1567;207
1713205;Miracema do Tocantins;TO;NO;0;1;0;52,9;64,46;64,29;29,96;62,58;86,13;88,68;20,46;73,48;66,19;61,59;55,91;29,85;34,23;35,99;19,76;189526,61;194581,35;100675,29;130376,57;615159,82;642002,99;36419,5;97780403,72;3959;2059
1713304;Miranorte;TO;NO;0;1;0;57,01;64,21;61,74;45,07;74,16;72,11;89,94;20,62;69,93;63,68;57,42;55,95;55,86;30,38;76,97;17,07;111835,56;18110,23;123760,16;96735,48;350441,43;390325,02;28804,15;27267083,9;3062;1984
1713601;Monte do Carmo;TO;NO;0;1;0;49,21;63,84;51,67;32,11;71;57,7;68,41;58,24;68,62;40,46;68,5;29,1;21,73;29,88;47,6;29,25;205037,37;7489,07;21058,57;56172,44;289757,44;296287,97;36212,17;10054674,96;2641;380
1713700;Monte Santo do Tocantins;TO;NO;0;1;0;50,28;63,71;55,75;31,37;69,08;63,93;83,12;38,72;71,7;45,21;59,17;46,91;25,21;26,07;58,22;15,97;43077,02;1549,76;7015,9;21556,47;73199,15;75004,48;32455,42;2965955,51;998;195
1713809;Palmeiras do Tocantins;TO;NO;0;1;0;54,43;70,67;57,74;34,89;76,48;61,53;80,09;64,57;63,2;51,7;57,47;58,6;21,36;21,61;83,34;13,26;27400,92;5988,57;10082,95;48891,21;92363,65;95357,46;13961,56;8350961,51;2691;453
1713957;Muricilândia;TO;NO;0;1;0;53,51;69,72;57,77;33,04;69,9;66,21;77,7;65,06;68,69;51,13;60,28;50,99;24,11;38,93;51,06;18,07;28174,74;1324,14;6554,81;32013,49;68067,17;69464,96;19173,33;1445051,45;1281;296
1714203;Natividade;TO;NO;0;1;1;51,43;63,97;63,19;27,12;68,55;67,37;78,3;41,64;74,98;62,41;60,33;55,04;23,08;36,22;36,5;12,7;50942,52;57012,31;53498,22;67661,47;229114,51;247340,19;26722,15;26873113,44;2451;935
1714302;Nazaré;TO;NO;0;1;0;56,43;71,7;62,69;34,9;55,38;75,6;78,77;77,04;74,68;49,39;65,58;61,12;23,23;34,68;66,4;15,3;12437,35;2916,89;9372,57;30855,44;55582,25;58139,38;15413,41;3617462,01;1812;243
1714880;Nova Olinda;TO;NO;0;1;0;49,97;58,1;58,05;33,76;73,77;63,62;82,42;12,58;67,76;58,74;50,38;55,32;16,66;30,51;65,25;22,63;33226,05;28270,09;112779,48;87617,24;261892,86;320311,12;26661,49;23923573,58;3267;1139
1715002;Nova Rosalândia;TO;NO;0;1;0;53,53;69,93;61,38;29,29;78,44;58,27;86,11;56,89;75,35;60,47;50,56;59,12;15,17;42,09;36,51;23,4;49602,07;2733,92;12704,54;32803,04;97843,56;100914,91;23209,5;4456073,33;1075;268
1715101;Novo Acordo;TO;NO;0;1;0;54,43;73,82;54,59;34,87;74,79;85,2;74,88;60,4;67,91;61,79;54,21;34,44;21,7;31,8;62,27;23,72;27013,97;2520,94;15340,27;35316,69;80191,88;84723,41;19038,97;5786235,76;1662;286
1715150;Novo Alegre;TO;NO;0;1;0;55,4;65,29;58,98;41,94;58,84;68,31;87,52;46,48;76,71;53,28;45,04;60,9;23,77;52,59;60,45;30,97;9297,16;1257,25;4638,86;19225,89;34419,15;35521,07;15232,02;1555576,66;630;100
1715259;Novo Jardim;TO;NO;0;1;0;55,32;73,14;56,52;36,3;74,53;71,43;80,17;66,43;61,69;59,58;43,47;61,35;22,49;24,69;78,17;19,84;9616,73;2723,03;5483,02;23061,05;40883,83;42671,73;15416,09;4176619,25;976;231
1715507;Oliveira de Fátima;TO;NO;0;1;0;58,16;67,04;60,24;47,2;63,39;58,87;84,98;60,94;65,5;65,23;54,07;56,16;30,33;39,94;63,38;55,15;10865,93;755,09;3944,11;13086,31;28651,44;29468,61;26217,62;1860942,81;390;161
1715705;Palmeirante;TO;NO;0;1;0;48,62;59,08;51,07;35,7;56,53;46,96;68,44;64,4;65,52;48,07;50,57;40,1;27,77;26,2;71,04;17,78;85087,56;5024,53;35341,71;51723,76;177177,56;185349,02;29731,96;5887257,02;1800;483
1715754;Palmeirópolis;TO;NO;0;1;0;58,72;70,41;63,78;41,96;70,08;71,58;91,67;48,29;79,12;64,4;52,02;59,6;32,05;44,68;62,91;28,21;54230,33;9342,01;38999,76;57856,68;160428,78;170117,98;22110,47;11373086,89;1877;372
1716109;Paraíso do Tocantins;TO;NO;0;1;0;60,16;75,78;67,77;36,93;69,21;79,25;94,65;60;76,78;68,59;58;67,73;23,53;48,04;52,52;23,64;66861,07;202138,52;647924,92;368210,92;1285135,42;1513693,49;28820,73;146442854,6;3429;4325
1716208;Paranã;TO;NO;0;1;0;43,96;55,85;45,08;30,96;63,44;50,1;59,88;49,98;70,85;18,43;55,44;35,6;13,9;30,1;52,04;27,79;57931,72;139680,03;29269,94;79494,41;306376,09;315396,77;30250,98;8711670,83;6069;423
1716307;Pau D'Arco;TO;NO;0;1;0;51,82;66,94;54,45;34,05;69,31;65,06;86,12;47,29;70,34;48,09;52,1;47,29;20,63;26,61;67,99;20,98;36196;1969,83;11712,55;37685,79;87564,17;91169,32;18663,11;4496735,02;1654;420
1716505;Pedro Afonso;TO;NO;0;1;0;56,92;75,26;65,97;29,53;64,88;91,65;83,99;60,49;78,22;65,58;63,84;56,24;30,74;32,29;32,1;23;420746,46;135393,37;130679,65;106587,06;793406,54;848670,95;60775,63;54136929,54;1466;1627
1716604;Peixe;TO;NO;0;1;0;48,34;59,77;53,67;31,57;64,52;57,71;80,23;36,61;69,2;45,88;56,08;43,54;21,73;43,35;34,41;26,8;295280,42;287006,4;45271,28;95257,08;722815,17;733929,39;61181,18;17576078,83;3278;464
1716653;Pequizeiro;TO;NO;0;1;0;49,59;56,94;53,18;38,65;75,96;43,17;81,92;26,7;69,81;48,92;48,8;45,18;21,27;34,45;70,76;28,1;41251,52;3260,44;14166,53;44519,11;103197,6;107606,18;19402,49;5969968,94;1357;804
1716703;Colméia;TO;NO;0;1;0;58,67;75,91;61,47;38,62;75,77;75,98;89,43;62,47;76,88;55,18;62,81;51,02;23,13;34,39;76,31;20,64;41566,91;8275,43;60683,54;60267,31;170793,18;182795,64;22628,82;11891903,45;1969;747
1717008;Pindorama do Tocantins;TO;NO;0;1;0;52,83;64,19;56,55;37,75;66,06;55,35;75,87;59,5;73,18;54,34;46,18;52,51;45,76;27,65;53,14;24,45;33420,67;2672,1;10966,91;35020,66;82080,34;85005,66;19258,19;4612765,37;1539;376
1717206;Piraquê;TO;NO;0;1;0;49,79;60,14;54,57;34,68;66,95;46,35;76,69;50,56;69,09;46,78;62,48;39,91;15,32;29,93;63,28;30,17;54669,23;1430,37;6323,04;26219,44;88642,08;89940,43;29605,14;5269153,66;1185;209
